KeyID,ClusterGroup,Date,WeekDay,Month
444,7,2016-06-15,Wednesday,6
444,7,2016-06-14,Tuesday,6
444,7,2016-06-10,Friday,6
444,7,2016-06-29,Wednesday,6
444,7,2016-06-08,Wednesday,6
444,7,2016-06-07,Tuesday,6
444,7,2016-10-11,Tuesday,10
444,7,2016-12-14,Wednesday,12
444,7,2016-07-27,Wednesday,7
444,7,2016-07-28,Thursday,7
444,7,2016-07-29,Friday,7
444,7,2016-05-20,Friday,5
444,7,2016-07-05,Tuesday,7
444,7,2016-06-30,Thursday,6
444,8,2016-06-24,Friday,6
444,9,2016-01-29,Friday,1
444,9,2016-05-23,Monday,5
444,9,2016-09-13,Tuesday,9
444,9,2016-05-18,Wednesday,5
444,9,2016-05-24,Tuesday,5
444,9,2016-09-23,Friday,9
444,9,2016-05-25,Wednesday,5
444,9,2016-05-26,Thursday,5
444,9,2016-12-16,Friday,12
444,9,2016-11-10,Thursday,11
444,9,2016-10-07,Friday,10
444,9,2016-12-02,Friday,12
444,9,2016-06-01,Wednesday,6
444,9,2016-05-12,Thursday,5
444,9,2016-09-08,Thursday,9
444,9,2016-06-21,Tuesday,6
444,9,2016-05-13,Friday,5
444,9,2016-07-12,Tuesday,7
444,9,2016-06-16,Thursday,6
444,9,2016-10-28,Friday,10
444,9,2016-10-21,Friday,10
444,9,2016-10-20,Thursday,10
444,9,2016-12-01,Thursday,12
444,9,2016-09-06,Tuesday,9
444,10,2016-02-04,Thursday,2
444,10,2016-05-03,Tuesday,5
444,10,2016-05-05,Thursday,5
444,10,2016-05-06,Friday,5
444,10,2016-09-12,Monday,9
444,10,2016-09-09,Friday,9
444,10,2016-07-25,Monday,7
444,10,2016-09-05,Monday,9
444,10,2016-06-27,Monday,6
444,10,2016-06-28,Tuesday,6
444,10,2016-09-07,Wednesday,9
444,10,2016-07-06,Wednesday,7
444,10,2016-07-13,Wednesday,7
444,10,2016-07-14,Thursday,7
444,10,2016-07-15,Friday,7
444,10,2016-07-19,Tuesday,7
444,10,2016-05-17,Tuesday,5
444,10,2016-05-27,Friday,5
444,10,2016-07-26,Tuesday,7
444,10,2016-08-01,Monday,8
444,10,2016-07-18,Monday,7
444,10,2016-08-03,Wednesday,8
444,10,2016-09-02,Friday,9
444,10,2016-08-02,Tuesday,8
444,10,2016-08-05,Friday,8
444,10,2016-08-04,Thursday,8
444,11,2016-09-18,Sunday,9
444,11,2016-05-21,Saturday,5
444,11,2016-07-30,Saturday,7
444,11,2016-09-24,Saturday,9
444,11,2016-07-16,Saturday,7
444,11,2016-06-18,Saturday,6
444,11,2016-06-02,Thursday,6
444,11,2016-09-11,Sunday,9
444,11,2016-09-03,Saturday,9
444,11,2016-05-07,Saturday,5
444,11,2016-06-25,Saturday,6
444,11,2016-09-10,Saturday,9
444,11,2016-10-08,Saturday,10
444,12,2016-09-16,Friday,9
444,13,2016-10-09,Sunday,10
444,13,2016-11-06,Sunday,11
444,13,2016-10-23,Sunday,10
444,13,2016-11-27,Sunday,11
444,13,2016-10-16,Sunday,10
444,13,2016-02-07,Sunday,2
444,13,2016-01-17,Sunday,1
444,14,2016-10-10,Monday,10
444,15,2016-11-21,Monday,11
444,15,2016-11-22,Tuesday,11
444,15,2016-01-26,Tuesday,1
444,15,2016-11-30,Wednesday,11
444,15,2016-01-20,Wednesday,1
444,15,2016-01-19,Tuesday,1
444,15,2016-11-28,Monday,11
444,15,2016-11-29,Tuesday,11
444,15,2016-01-07,Thursday,1
444,15,2016-05-10,Tuesday,5
444,15,2016-12-05,Monday,12
444,15,2016-11-17,Thursday,11
444,15,2016-12-12,Monday,12
444,15,2016-01-13,Wednesday,1
444,15,2016-05-16,Monday,5
444,15,2016-11-24,Thursday,11
444,15,2016-11-16,Wednesday,11
444,15,2016-09-21,Wednesday,9
444,15,2016-11-14,Monday,11
444,15,2016-10-19,Wednesday,10
444,15,2016-02-12,Friday,2
444,15,2016-10-24,Monday,10
444,15,2016-10-25,Tuesday,10
444,15,2016-10-27,Thursday,10
444,15,2016-09-26,Monday,9
444,15,2016-09-15,Thursday,9
444,15,2016-11-04,Friday,11
444,15,2016-02-03,Wednesday,2
444,15,2016-11-07,Monday,11
444,15,2016-10-17,Monday,10
444,15,2016-10-12,Wednesday,10
444,15,2016-11-15,Tuesday,11
444,15,2016-10-18,Tuesday,10
444,15,2016-09-27,Tuesday,9
444,16,2016-10-30,Sunday,10
444,17,2016-12-08,Thursday,12
444,18,2016-12-09,Friday,12
444,19,2016-12-21,Wednesday,12
444,19,2016-12-23,Friday,12
444,19,2016-09-14,Wednesday,9
444,19,2016-12-20,Tuesday,12
444,19,2016-01-08,Friday,1
444,19,2016-02-15,Monday,2
444,19,2016-12-06,Tuesday,12
444,19,2016-01-28,Thursday,1
444,19,2016-01-27,Wednesday,1
444,19,2016-10-13,Thursday,10
444,19,2016-11-09,Wednesday,11
444,19,2016-11-23,Wednesday,11
444,19,2016-11-08,Tuesday,11
444,19,2016-02-10,Wednesday,2
444,19,2016-01-18,Monday,1
444,20,2016-12-25,Sunday,12
444,21,2016-10-31,Monday,10
444,21,2016-06-03,Friday,6
444,21,2016-12-24,Saturday,12
444,21,2016-12-30,Friday,12
444,21,2016-12-27,Tuesday,12
444,21,2016-12-28,Wednesday,12
444,21,2016-12-29,Thursday,12
444,21,2016-01-05,Tuesday,1
444,21,2016-01-04,Monday,1
1249,0,2016-12-26,Monday,12
1249,0,2016-10-09,Sunday,10
1249,0,2016-01-06,Wednesday,1
1249,0,2016-01-10,Sunday,1
1249,0,2016-01-24,Sunday,1
1249,1,2016-10-23,Sunday,10
1249,1,2016-12-25,Sunday,12
1249,1,2016-06-05,Sunday,6
1249,1,2016-01-01,Friday,1
1249,1,2016-01-31,Sunday,1
1249,1,2016-01-02,Saturday,1
1249,1,2016-01-03,Sunday,1
1249,1,2016-02-07,Sunday,2
1249,2,2016-02-14,Sunday,2
1249,2,2016-05-15,Sunday,5
1249,2,2016-05-29,Sunday,5
1249,2,2016-11-20,Sunday,11
1249,2,2016-11-06,Sunday,11
1249,2,2016-01-17,Sunday,1
1249,3,2016-09-25,Sunday,9
1249,3,2016-09-18,Sunday,9
1249,3,2016-07-31,Sunday,7
1249,3,2016-09-04,Sunday,9
1249,3,2016-07-17,Sunday,7
1249,3,2016-07-03,Sunday,7
1249,3,2016-06-26,Sunday,6
1249,3,2016-06-12,Sunday,6
1249,3,2016-09-11,Sunday,9
1249,3,2016-06-19,Sunday,6
1249,4,2016-11-01,Tuesday,11
1249,4,2016-06-02,Thursday,6
1002,0,2016-01-01,Friday,1
1002,1,2016-01-24,Sunday,1
1002,2,2016-02-14,Sunday,2
1002,3,2016-05-15,Sunday,5
1002,4,2016-05-22,Sunday,5
1002,5,2016-09-03,Saturday,9
1002,5,2016-06-25,Saturday,6
1002,5,2016-06-24,Friday,6
1002,5,2016-06-04,Saturday,6
1002,5,2016-12-31,Saturday,12
1002,6,2016-07-02,Saturday,7
1002,7,2016-07-16,Saturday,7
1002,8,2016-07-30,Saturday,7
1002,9,2016-07-03,Sunday,7
1002,9,2016-07-31,Sunday,7
1002,9,2016-07-17,Sunday,7
1002,9,2016-06-26,Sunday,6
1002,9,2016-09-04,Sunday,9
1002,9,2016-09-11,Sunday,9
1002,10,2016-10-16,Sunday,10
1002,10,2016-11-01,Tuesday,11
1002,10,2016-11-06,Sunday,11
1002,10,2016-11-13,Sunday,11
1002,10,2016-09-25,Sunday,9
1002,10,2016-11-20,Sunday,11
1002,10,2016-11-27,Sunday,11
1002,10,2016-12-04,Sunday,12
1002,10,2016-12-18,Sunday,12
1002,10,2016-09-18,Sunday,9
1002,10,2016-10-23,Sunday,10
1002,10,2016-10-09,Sunday,10
1002,10,2016-05-08,Sunday,5
1002,10,2016-12-26,Monday,12
1002,10,2016-01-03,Sunday,1
1002,10,2016-01-06,Wednesday,1
1002,10,2016-06-19,Sunday,6
1002,10,2016-06-12,Sunday,6
1002,10,2016-06-05,Sunday,6
1002,10,2016-01-10,Sunday,1
1002,10,2016-06-02,Thursday,6
1002,10,2016-05-29,Sunday,5
1002,10,2016-01-17,Sunday,1
1002,10,2016-01-31,Sunday,1
1002,10,2016-02-07,Sunday,2
1002,10,2016-01-02,Saturday,1
1002,11,2016-10-30,Sunday,10
1002,12,2016-12-25,Sunday,12
561,0,2016-01-01,Friday,1
561,0,2016-07-31,Sunday,7
561,0,2016-07-17,Sunday,7
561,0,2016-07-03,Sunday,7
561,0,2016-06-02,Thursday,6
561,0,2016-06-25,Saturday,6
561,0,2016-01-03,Sunday,1
561,0,2016-01-02,Saturday,1
561,0,2016-12-26,Monday,12
561,1,2016-11-13,Sunday,11
561,1,2016-01-06,Wednesday,1
561,1,2016-11-06,Sunday,11
561,1,2016-01-17,Sunday,1
561,2,2016-06-19,Sunday,6
561,2,2016-05-29,Sunday,5
561,2,2016-06-05,Sunday,6
561,2,2016-10-09,Sunday,10
561,2,2016-10-16,Sunday,10
561,2,2016-11-01,Tuesday,11
561,2,2016-06-12,Sunday,6
561,3,2016-06-24,Friday,6
561,3,2016-06-26,Sunday,6
561,3,2016-09-04,Sunday,9
561,3,2016-09-11,Sunday,9
1114,0,2016-05-22,Sunday,5
1114,0,2016-01-10,Sunday,1
1114,0,2016-01-17,Sunday,1
1114,0,2016-01-24,Sunday,1
1114,0,2016-01-31,Sunday,1
1114,0,2016-02-07,Sunday,2
1114,0,2016-11-01,Tuesday,11
1114,0,2016-05-15,Sunday,5
1114,0,2016-09-18,Sunday,9
1114,1,2016-06-26,Sunday,6
1114,1,2016-12-26,Monday,12
1114,1,2016-07-17,Sunday,7
1114,1,2016-06-12,Sunday,6
1114,1,2016-07-31,Sunday,7
1114,1,2016-06-05,Sunday,6
1114,1,2016-09-04,Sunday,9
1114,1,2016-01-01,Friday,1
1114,1,2016-05-29,Sunday,5
1114,1,2016-05-08,Sunday,5
1114,1,2016-01-06,Wednesday,1
1114,1,2016-01-03,Sunday,1
1114,1,2016-01-02,Saturday,1
1114,1,2016-06-02,Thursday,6
1114,1,2016-07-03,Sunday,7
1114,2,2016-07-16,Saturday,7
1114,2,2016-10-30,Sunday,10
1114,2,2016-07-30,Saturday,7
1114,2,2016-06-25,Saturday,6
1114,2,2016-06-24,Friday,6
1114,2,2016-07-02,Saturday,7
1114,2,2016-06-04,Saturday,6
1114,2,2016-12-31,Saturday,12
1114,2,2016-06-11,Saturday,6
1114,3,2016-09-11,Sunday,9
1114,3,2016-05-28,Saturday,5
1114,3,2016-09-25,Sunday,9
1114,3,2016-06-19,Sunday,6
1114,3,2016-05-21,Saturday,5
1114,3,2016-09-03,Saturday,9
1114,4,2016-10-09,Sunday,10
1114,4,2016-10-23,Sunday,10
1114,4,2016-02-14,Sunday,2
1114,4,2016-11-06,Sunday,11
1114,4,2016-11-13,Sunday,11
1114,4,2016-11-20,Sunday,11
1114,4,2016-11-27,Sunday,11
1114,4,2016-10-16,Sunday,10
440,0,2016-01-06,Wednesday,1
440,1,2016-01-01,Friday,1
440,1,2016-01-02,Saturday,1
440,1,2016-01-03,Sunday,1
440,1,2016-02-07,Sunday,2
440,1,2016-07-17,Sunday,7
440,1,2016-07-31,Sunday,7
440,1,2016-09-04,Sunday,9
440,2,2016-12-26,Monday,12
520,0,2016-01-02,Saturday,1
520,1,2016-01-01,Friday,1
520,1,2016-06-24,Friday,6
520,1,2016-06-19,Sunday,6
520,1,2016-07-17,Sunday,7
520,1,2016-07-31,Sunday,7
520,1,2016-05-22,Sunday,5
520,1,2016-05-15,Sunday,5
520,1,2016-05-08,Sunday,5
520,1,2016-09-04,Sunday,9
520,1,2016-02-07,Sunday,2
520,1,2016-09-11,Sunday,9
520,1,2016-01-06,Wednesday,1
520,1,2016-01-03,Sunday,1
520,1,2016-06-26,Sunday,6
520,1,2016-07-03,Sunday,7
520,2,2016-09-25,Sunday,9
520,2,2016-10-09,Sunday,10
520,2,2016-10-16,Sunday,10
520,2,2016-05-29,Sunday,5
520,2,2016-10-23,Sunday,10
520,2,2016-02-14,Sunday,2
520,2,2016-01-31,Sunday,1
520,2,2016-01-24,Sunday,1
520,2,2016-01-17,Sunday,1
520,2,2016-01-10,Sunday,1
520,2,2016-06-12,Sunday,6
520,2,2016-11-06,Sunday,11
