KeyID,MAE,MAPE,MSE,RMSE
276,4.954151024949316,0.10049907025126247,45.34746557433397,6.73405268574088
276,0.0,0.0,0.0,0.0
276,4.451254824664264,0.07797708385342406,34.22840634739926,5.85050479423778
276,5.925591108122285,0.12085023797046245,64.75901422212377,8.047298566731806
276,3.5750870922158824,0.10773898623397056,25.32263734190358,5.032160305664315
276,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0
276,11.922667817868431,0.2478718867244546,271.39248269241335,16.47399413294825
276,4.285238420987154,0.07817459475055066,32.06906307452189,5.66295533043674
276,6.25113462109724,0.11355372522242817,83.29751732908845,9.126747357579722
276,0.0,0.0,0.0,0.0
276,4.555473338717908,0.06751541621796564,51.40298144531988,7.169587257668316
276,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0
717,5.405198171427004,0.13223398679024626,65.01825676217592,8.063389905131459
717,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0
717,5.704249525345671,0.1738605949691272,56.775655478097924,7.534962208139993
717,6.84893427643674,0.17617285405845126,150.67027170579541,12.274781941272742
717,0.0,0.0,0.0,0.0
717,5.234805495352442,0.1374807674780403,55.84436385590922,7.472908661017423
717,9.951126299653216,0.22820236170359157,169.43227193257746,13.016615225648236
717,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,0.0
444,3.852256756042907,0.08644961754114569,27.401780915570278,5.2346710417723745
444,5.20496773652599,0.12761527229453024,56.38623635550445,7.509076930988552
444,4.38569196096134,0.11481756186759916,34.76959500898827,5.896574854013834
444,4.045133521415292,0.11693259750725546,31.344769562286242,5.598639974340754
444,0.0,0.0,0.0,0.0
444,2.4805802715471983,0.06373705327474773,14.09072694439855,3.753761705862341
444,3.226682131333499,0.07287824390470705,19.947377690385423,4.466248726883157
444,0.0,0.0,0.0,0.0
444,3.102168257588181,0.07143454965732272,16.783479336508837,4.096764496100409
444,4.037905392801166,0.08328153113342218,28.87734552722369,5.373764558223936
444,4.4905897308260005,0.1037140707988573,37.68439301197493,6.13876152102156
444,0.0,0.0,0.0,0.0
444,2.3420665480942935,0.06617465657603956,11.000532880845384,3.3167051241925902
444,0.0,0.0,0.0,0.0
444,2.7054187477258917,0.06549601505126942,12.246332962046003,3.499476098224705
444,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,0.0
444,7.0566797489373405,0.1476740434007225,78.89321209778495,8.88218509702342
444,0.0,0.0,0.0,0.0
444,4.0652561297284375,0.09587038098569253,32.94915236555566,5.740135221887692
1249,5.316369012225197,0.12939304130007964,71.56945851978222,8.459873434028562
1249,7.405334404792759,0.19542743181248315,142.0651977965844,11.91911061264994
1249,4.939416386803089,0.07940993191284083,49.19841555790556,7.01415822161901
1249,4.89233919578384,0.07743385117397228,44.935323290693496,6.703381481811512
1249,3.249415104203879,0.050300208109748196,37.728054317840076,6.142316689803618
1002,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0
1002,5.645388022266068,0.1111904250145383,90.50026862752104,9.513162913958798
1002,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0
1002,3.7622367663095684,0.07518738933369891,25.981757921141888,5.097230416720622
1002,5.662310909927668,0.11263261588326737,56.36296410889914,7.507527163380706
1002,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0
561,11.016202997816057,0.23070990515179013,234.28956224356133,15.30652025261004
561,4.529518623274621,0.07354974195190372,39.98567758509301,6.323422932644393
561,5.5262812885065244,0.09343556254986543,67.36888686728695,8.207855192879986
561,7.066816628680137,0.0959099863782137,157.63205829173992,12.55516062389247
1114,4.638596452657798,0.08059325451685476,39.92602890608592,6.318704685779034
1114,7.55542443365509,0.19038118049471117,104.53483486941515,10.224227837319313
1114,6.3452274349248885,0.11384924671918559,92.61150772074303,9.623487295193101
1114,8.903119150662635,0.16439155034818884,186.42100185453089,13.653607649794646
1114,3.9870753233006218,0.07654492933943807,27.713882440612394,5.264397633216206
440,0.0,0.0,0.0,0.0
440,8.119151868654724,0.1659216674661132,149.74596240410224,12.237073277712373
440,0.0,0.0,0.0,0.0
520,0.0,0.0,0.0,0.0
520,7.3156180640108985,0.13457164918329934,140.4332255018417,11.850452544179133
520,5.760520164431161,0.1003456483841708,57.252324545123386,7.566526583917048
