KeyID,ClusterGroup,Date,WeekDay,Month
416_cloc,15,2016-11-09,Wednesday,11
416_cloc,15,2016-05-31,Tuesday,5
416_cloc,15,2016-06-01,Wednesday,6
416_cloc,15,2016-06-28,Tuesday,6
416_cloc,15,2016-06-27,Monday,6
416_cloc,15,2016-09-07,Wednesday,9
416_cloc,15,2016-06-03,Friday,6
416_cloc,15,2016-06-25,Saturday,6
416_cloc,15,2016-07-04,Monday,7
416_cloc,15,2016-07-05,Tuesday,7
416_cloc,15,2016-06-23,Thursday,6
416_cloc,15,2016-05-05,Thursday,5
416_cloc,15,2016-07-15,Friday,7
416_cloc,15,2016-07-17,Sunday,7
416_cloc,15,2016-07-18,Monday,7
416_cloc,15,2016-01-19,Tuesday,1
416_cloc,15,2016-07-26,Tuesday,7
416_cloc,15,2016-07-27,Wednesday,7
416_cloc,15,2016-07-01,Friday,7
416_cloc,16,2016-07-07,Thursday,7
416_cloc,17,2016-07-11,Monday,7
416_cloc,18,2016-07-13,Wednesday,7
416_cloc,19,2016-09-01,Thursday,9
416_cloc,20,2016-10-27,Thursday,10
416_cloc,20,2016-11-10,Thursday,11
416_cloc,20,2016-10-14,Friday,10
416_cloc,20,2016-10-19,Wednesday,10
416_cloc,20,2016-02-08,Monday,2
416_cloc,20,2016-09-15,Thursday,9
416_cloc,20,2016-02-03,Wednesday,2
416_cloc,20,2016-06-13,Monday,6
416_cloc,20,2016-11-30,Wednesday,11
416_cloc,20,2016-06-21,Tuesday,6
416_cloc,20,2016-08-01,Monday,8
416_cloc,20,2016-11-23,Wednesday,11
416_cloc,20,2016-11-16,Wednesday,11
416_cloc,21,2016-10-13,Thursday,10
416_cloc,21,2016-05-19,Thursday,5
416_cloc,21,2016-11-29,Tuesday,11
416_cloc,21,2016-11-17,Thursday,11
416_cloc,21,2016-12-19,Monday,12
416_cloc,21,2016-10-24,Monday,10
416_cloc,21,2016-11-14,Monday,11
416_cloc,22,2016-10-15,Saturday,10
416_cloc,23,2016-10-20,Thursday,10
416_cloc,24,2016-12-16,Friday,12
416_cloc,24,2016-12-21,Wednesday,12
416_cloc,24,2016-12-22,Thursday,12
416_cloc,24,2016-12-23,Friday,12
416_cloc,24,2016-09-16,Friday,9
416_cloc,24,2016-12-01,Thursday,12
